optimizer_name,function_id,dimension,target_value,ert,success_rate
Nelder-Mead-scipy Baudis (2014),1,5,1e-07,636.066672,1.000000
Nelder-Mead-scipy Baudis (2014),1,20,1e-07,3642837.50001,0.000000
Nelder-Mead-scipy Baudis (2014),2,2,1e-07,172.199999,1.000000
Nelder-Mead-scipy Baudis (2014),2,5,1e-07,3756.60002,1.000000
Nelder-Mead-scipy Baudis (2014),2,20,1e-07,786000786,0.000000
Nelder-Mead-scipy Baudis (2014),3,2,1e-07,62578.428592,0.000000
Nelder-Mead-scipy Baudis (2014),3,5,1e-07,827003308,0.000000
Nelder-Mead-scipy Baudis (2014),3,20,1e-07,15302007651,0.000000
Nelder-Mead-scipy Baudis (2014),8,2,1e-07,230.266624,1.000000
Nelder-Mead-scipy Baudis (2014),8,5,1e-07,9962.533378,1.000000
Nelder-Mead-scipy Baudis (2014),8,20,1e-07,8968004484,0.000000
Nelder-Mead-scipy Baudis (2014),15,2,1e-07,29700.800132,0.200000
Nelder-Mead-scipy Baudis (2014),15,5,1e-07,10679521359,0.000000
Nelder-Mead-scipy Baudis (2014),15,20,1e-07,920000920000,0.000000
Nelder-Mead-scipy-2019 Varelas (2019),1,2,1e-07,75.733332,1.000000
Nelder-Mead-scipy-2019 Varelas (2019),1,5,1e-07,474.266664,1.000000
Nelder-Mead-scipy-2019 Varelas (2019),1,10,1e-07,3151.600001,1.000000
Nelder-Mead-scipy-2019 Varelas (2019),1,20,1e-07,4758574.59998,0.000000
Nelder-Mead-scipy-2019 Varelas (2019),2,2,1e-07,122.466681,1.000000
Nelder-Mead-scipy-2019 Varelas (2019),2,5,1e-07,2172.133294,1.000000
Nelder-Mead-scipy-2019 Varelas (2019),2,10,1e-07,195000195,0.000000
Nelder-Mead-scipy-2019 Varelas (2019),2,20,1e-07,786000393,0.000000
Nelder-Mead-scipy-2019 Varelas (2019),3,2,1e-07,94032.916672,0.066667
Nelder-Mead-scipy-2019 Varelas (2019),3,5,1e-07,827003308,0.000000
Nelder-Mead-scipy-2019 Varelas (2019),3,10,1e-07,3651003651,0.000000
Nelder-Mead-scipy-2019 Varelas (2019),3,20,1e-07,15302007651,0.000000
Nelder-Mead-scipy-2019 Varelas (2019),8,2,1e-07,151.33328,1.000000
Nelder-Mead-scipy-2019 Varelas (2019),8,5,1e-07,1376.133138,1.000000
Nelder-Mead-scipy-2019 Varelas (2019),8,10,1e-07,19067.866995,1.000000
Nelder-Mead-scipy-2019 Varelas (2019),8,20,1e-07,8968004484,0.000000
Nelder-Mead-scipy-2019 Varelas (2019),15,2,1e-07,165521.818608,0.000000
Nelder-Mead-scipy-2019 Varelas (2019),15,5,1e-07,10679521359,0.000000
Nelder-Mead-scipy-2019 Varelas (2019),15,10,1e-07,79834079834,0.000000
Nelder-Mead-scipy-2019 Varelas (2019),15,20,1e-07,920000460000,0.000000
NELDERDOERR doerr (2009),1,2,1e-07,59.733336,1.000000
NELDERDOERR doerr (2009),1,5,1e-07,211.733328,1.000000
NELDERDOERR doerr (2009),1,10,1e-07,729.533343,1.000000
NELDERDOERR doerr (2009),1,20,1e-07,1725.066647,1.000000
NELDERDOERR doerr (2009),2,2,1e-07,85.733338,1.000000
NELDERDOERR doerr (2009),2,5,1e-07,964.666634,1.000000
NELDERDOERR doerr (2009),2,10,1e-07,39640.59996,0.933333
NELDERDOERR doerr (2009),2,20,1e-07,18821.600016,1.000000
NELDERDOERR doerr (2009),3,2,1e-07,823.000048,1.000000
NELDERDOERR doerr (2009),3,5,1e-07,440461.33299,0.200000
NELDERDOERR doerr (2009),3,10,1e-07,730207302,0.000000
NELDERDOERR doerr (2009),3,20,1e-07,3060415302,0.000000
NELDERDOERR doerr (2009),8,2,1e-07,164.733296,1.000000
NELDERDOERR doerr (2009),8,5,1e-07,1024.599964,1.000000
NELDERDOERR doerr (2009),8,10,1e-07,4803.733724,1.000000
NELDERDOERR doerr (2009),8,20,1e-07,40859.131704,1.000000
NELDERDOERR doerr (2009),15,2,1e-07,1452.066912,1.000000
NELDERDOERR doerr (2009),15,5,1e-07,1423048.99242,0.066667
NELDERDOERR doerr (2009),15,10,1e-07,15966959668,0.000000
NELDERDOERR doerr (2009),15,20,1e-07,184000460000,0.000000
NEWUOA ros (2009),1,2,1e-07,6.199998,1.000000
NEWUOA ros (2009),1,5,1e-07,12.200004,1.000000
NEWUOA ros (2009),1,10,1e-07,23.133331,1.000000
NEWUOA ros (2009),1,20,1e-07,43.599979,1.000000
NEWUOA ros (2009),2,2,1e-07,989.266676,1.000000
NEWUOA ros (2009),2,5,1e-07,15611.599994,1.000000
NEWUOA ros (2009),2,10,1e-07,58638.533265,1.000000
NEWUOA ros (2009),2,20,1e-07,86030.266683,1.000000
NEWUOA ros (2009),3,2,1e-07,1885,0.933333
NEWUOA ros (2009),3,5,1e-07,41859432,0.000000
NEWUOA ros (2009),3,10,1e-07,202889721,0.000000
NEWUOA ros (2009),3,20,1e-07,976696056,0.000000
NEWUOA ros (2009),8,2,1e-07,181.799968,1.000000
NEWUOA ros (2009),8,5,1e-07,505.866592,1.000000
NEWUOA ros (2009),8,10,1e-07,1759.332686,1.000000
NEWUOA ros (2009),8,20,1e-07,4483.533664,1.000000
NEWUOA ros (2009),15,2,1e-07,3378.466984,1.000000
NEWUOA ros (2009),15,5,1e-07,542561318,0.000000
NEWUOA ros (2009),15,10,1e-07,4499923244,0.000000
NEWUOA ros (2009),15,20,1e-07,59739740000,0.000000
NIPOPaCMA loshchilov (2012),1,2,1e-07,212.4,1.000000
NIPOPaCMA loshchilov (2012),1,5,1e-07,608.600004,1.000000
NIPOPaCMA loshchilov (2012),1,10,1e-07,1300.933337,1.000000
NIPOPaCMA loshchilov (2012),1,20,1e-07,2488.733317,1.000000
NIPOPaCMA loshchilov (2012),2,2,1e-07,551.200013,1.000000
NIPOPaCMA loshchilov (2012),2,5,1e-07,1581.399976,1.000000
NIPOPaCMA loshchilov (2012),2,10,1e-07,4404.466755,1.000000
NIPOPaCMA loshchilov (2012),2,20,1e-07,13336.933281,1.000000
NIPOPaCMA loshchilov (2012),3,2,1e-07,7657.99984,1.000000
NIPOPaCMA loshchilov (2012),3,5,1e-07,1309824.66601,1.000000
NIPOPaCMA loshchilov (2012),3,10,1e-07,22711998.1992,0.333333
NIPOPaCMA loshchilov (2012),3,20,1e-07,153051032456,0.000000
NIPOPaCMA loshchilov (2012),8,2,1e-07,563.333344,1.000000
NIPOPaCMA loshchilov (2012),8,5,1e-07,2312.333386,1.000000
NIPOPaCMA loshchilov (2012),8,10,1e-07,6745.533105,1.000000
NIPOPaCMA loshchilov (2012),8,20,1e-07,19229.131792,1.000000
NIPOPaCMA loshchilov (2012),15,2,1e-07,3459.199496,1.000000
NIPOPaCMA loshchilov (2012),15,5,1e-07,25857.739375,1.000000
NIPOPaCMA loshchilov (2012),15,10,1e-07,62176.076378,1.000000
NIPOPaCMA loshchilov (2012),15,20,1e-07,234880.6,1.000000
oMads-2N Dahito (2022),1,2,1e-07,64.466664,1.000000
oMads-2N Dahito (2022),1,5,1e-07,221.533332,1.000000
oMads-2N Dahito (2022),1,10,1e-07,503.200003,1.000000
oMads-2N Dahito (2022),1,20,1e-07,1304.600005,1.000000
oMads-2N Dahito (2022),2,2,1e-07,256.93333,1.000000
oMads-2N Dahito (2022),2,5,1e-07,1561.399972,1.000000
oMads-2N Dahito (2022),2,10,1e-07,4726.93338,1.000000
oMads-2N Dahito (2022),2,20,1e-07,11682.799818,1.000000
oMads-2N Dahito (2022),3,2,1e-07,996.800064,1.000000
oMads-2N Dahito (2022),3,5,1e-07,279416.00073,0.866667
oMads-2N Dahito (2022),3,10,1e-07,3651000000,0.000000
oMads-2N Dahito (2022),3,20,1e-07,15302000000,0.000000
oMads-2N Dahito (2022),8,2,1e-07,218.999984,1.000000
oMads-2N Dahito (2022),8,5,1e-07,1286.066522,1.000000
oMads-2N Dahito (2022),8,10,1e-07,6245.732969,1.000000
oMads-2N Dahito (2022),8,20,1e-07,28269.2659,1.000000
oMads-2N Dahito (2022),15,2,1e-07,1991.199576,1.000000
oMads-2N Dahito (2022),15,5,1e-07,797691.710894,0.466667
oMads-2N Dahito (2022),15,10,1e-07,79834000000,0.000000
oMads-2N Dahito (2022),15,20,1e-07,920000000000,0.000000
oMads-Neg Dahito (2022),1,2,1e-07,61.666668,1.000000
oMads-Neg Dahito (2022),1,5,1e-07,198.200004,1.000000
oMads-Neg Dahito (2022),1,10,1e-07,463.600006,1.000000
oMads-Neg Dahito (2022),1,20,1e-07,1338.333333,1.000000
oMads-Neg Dahito (2022),2,2,1e-07,237.400003,1.000000
oMads-Neg Dahito (2022),2,5,1e-07,1249.866676,1.000000
oMads-Neg Dahito (2022),2,10,1e-07,4668.333345,1.000000
oMads-Neg Dahito (2022),2,20,1e-07,9844.400052,1.000000
oMads-Neg Dahito (2022),3,2,1e-07,625.200096,1.000000
oMads-Neg Dahito (2022),3,5,1e-07,209756.143346,0.933333
oMads-Neg Dahito (2022),3,10,1e-07,3651000000,0.000000
oMads-Neg Dahito (2022),3,20,1e-07,15302000000,0.000000
oMads-Neg Dahito (2022),8,2,1e-07,202.266624,1.000000
oMads-Neg Dahito (2022),8,5,1e-07,1475.333522,1.000000
oMads-Neg Dahito (2022),8,10,1e-07,5011.799342,1.000000
oMads-Neg Dahito (2022),8,20,1e-07,20380.797868,1.000000
oMads-Neg Dahito (2022),15,2,1e-07,1652.933796,1.000000
oMads-Neg Dahito (2022),15,5,1e-07,457757.800708,0.666667
oMads-Neg Dahito (2022),15,10,1e-07,79834000000,0.000000
oMads-Neg Dahito (2022),15,20,1e-07,920000000000,0.000000
ONEFIFTH auger (2009),1,2,1e-07,181.999998,1.000000
ONEFIFTH auger (2009),1,5,1e-07,345.733332,1.000000
ONEFIFTH auger (2009),1,10,1e-07,647.133336,1.000000
ONEFIFTH auger (2009),1,20,1e-07,1339.266648,1.000000
ONEFIFTH auger (2009),2,2,1e-07,58000000,0.000000
ONEFIFTH auger (2009),2,5,1e-07,470000000,0.000000
ONEFIFTH auger (2009),2,10,1e-07,147264133,0.000000
ONEFIFTH auger (2009),2,20,1e-07,7860000000,0.000000
ONEFIFTH auger (2009),3,2,1e-07,6656.13336,1.000000
ONEFIFTH auger (2009),3,5,1e-07,6319046.9995,0.533333
ONEFIFTH auger (2009),3,10,1e-07,36510000000,0.000000
ONEFIFTH auger (2009),3,20,1e-07,153020000000,0.000000
ONEFIFTH auger (2009),8,2,1e-07,10689.533344,1.000000
ONEFIFTH auger (2009),8,5,1e-07,160999.733432,1.000000
ONEFIFTH auger (2009),8,10,1e-07,375046.733316,1.000000
ONEFIFTH auger (2009),8,20,1e-07,1048126.79876,1.000000
ONEFIFTH auger (2009),15,2,1e-07,8835.066148,1.000000
ONEFIFTH auger (2009),15,5,1e-07,4755829.30663,0.666667
ONEFIFTH auger (2009),15,10,1e-07,798340000000,0.000000
ONEFIFTH auger (2009),15,20,1e-07,9.2e+12,0.000000
oPOEMS kubalic (2010),1,2,1e-07,12184.266666,1.000000
oPOEMS kubalic (2010),1,5,1e-07,34110.333336,1.000000
oPOEMS kubalic (2010),1,10,1e-07,76375.20001,1.000000
oPOEMS kubalic (2010),1,20,1e-07,160993.533337,1.000000
oPOEMS kubalic (2010),2,2,1e-07,23074.533327,1.000000
oPOEMS kubalic (2010),2,5,1e-07,59928.333334,1.000000
oPOEMS kubalic (2010),2,10,1e-07,125101.333305,1.000000
oPOEMS kubalic (2010),2,20,1e-07,260616.733272,1.000000
oPOEMS kubalic (2010),3,2,1e-07,19082.533136,1.000000
oPOEMS kubalic (2010),3,5,1e-07,89255.00048,1.000000
oPOEMS kubalic (2010),3,10,1e-07,256588.333269,1.000000
oPOEMS kubalic (2010),3,20,1e-07,1157509.20102,1.000000
oPOEMS kubalic (2010),8,2,1e-07,21575.133328,1.000000
oPOEMS kubalic (2010),8,5,1e-07,941401.800166,1.000000
oPOEMS kubalic (2010),8,10,1e-07,4029001343,0.000000
oPOEMS kubalic (2010),8,20,1e-07,26904004484,0.000000
oPOEMS kubalic (2010),15,2,1e-07,92008.714348,0.933333
oPOEMS kubalic (2010),15,5,1e-07,6522420.00064,0.200000
oPOEMS kubalic (2010),15,10,1e-07,239502079834,0.000000
oPOEMS kubalic (2010),15,20,1e-07,2.75999724e+12,0.000000
OQNLP pal (2013),1,2,1e-07,19.733334,1.000000
OQNLP pal (2013),1,5,1e-07,31.2,1.000000
OQNLP pal (2013),1,10,1e-07,46.200008,1.000000
OQNLP pal (2013),1,20,1e-07,76.000006,1.000000
OQNLP pal (2013),2,2,1e-07,503.615392,0.400000
OQNLP pal (2013),2,5,1e-07,12344.125026,0.200000
OQNLP pal (2013),2,10,1e-07,101361.85722,0.000000
OQNLP pal (2013),2,20,1e-07,109187583,0.000000
OQNLP pal (2013),3,2,1e-07,984.666464,1.000000
OQNLP pal (2013),3,5,1e-07,23069992,0.000000
OQNLP pal (2013),3,10,1e-07,250436694,0.000000
OQNLP pal (2013),3,20,1e-07,2173090577,0.000000
OQNLP pal (2013),8,2,1e-07,166.6,0.933333
OQNLP pal (2013),8,5,1e-07,11522.799886,0.000000
OQNLP pal (2013),8,10,1e-07,578700.000024,0.000000
OQNLP pal (2013),8,20,1e-07,1214222360,0.000000
OQNLP pal (2013),15,2,1e-07,1284.1434,0.933333
OQNLP pal (2013),15,5,1e-07,302187132,0.000000
OQNLP pal (2013),15,10,1e-07,5357340404,0.000000
OQNLP pal (2013),15,20,1e-07,135648940000,0.000000
Ord-H-DTS-CMA-ES Pitra (2017),1,2,1e-07,222.454548,0.600000
Ord-H-DTS-CMA-ES Pitra (2017),1,5,1e-07,7430.000004,0.000000
Ord-H-DTS-CMA-ES Pitra (2017),1,10,1e-07,23046,0.000000
Ord-H-DTS-CMA-ES Pitra (2017),1,20,1e-07,21586,0.000000
Ord-H-DTS-CMA-ES Pitra (2017),2,2,1e-07,5829,0.000000
Ord-H-DTS-CMA-ES Pitra (2017),2,5,1e-07,47094,0.000000
Ord-H-DTS-CMA-ES Pitra (2017),2,10,1e-07,195390,0.000000
Ord-H-DTS-CMA-ES Pitra (2017),2,20,1e-07,197286,0.000000
Ord-H-DTS-CMA-ES Pitra (2017),3,2,1e-07,93264,0.000000
Ord-H-DTS-CMA-ES Pitra (2017),3,5,1e-07,828654,0.000000
Ord-H-DTS-CMA-ES Pitra (2017),3,10,1e-07,3658302,0.000000
Ord-H-DTS-CMA-ES Pitra (2017),3,20,1e-07,3840802,0.000000
Ord-H-DTS-CMA-ES Pitra (2017),8,2,1e-07,22512,0.000000
Ord-H-DTS-CMA-ES Pitra (2017),8,5,1e-07,211422,0.000000
Ord-H-DTS-CMA-ES Pitra (2017),8,10,1e-07,1345686,0.000000
Ord-H-DTS-CMA-ES Pitra (2017),8,20,1e-07,2246484,0.000000
Ord-H-DTS-CMA-ES Pitra (2017),15,2,1e-07,285224,0.000000
Ord-H-DTS-CMA-ES Pitra (2017),15,5,1e-07,10700859,0.000000
Ord-H-DTS-CMA-ES Pitra (2017),15,10,1e-07,79993668,0.000000
Ord-H-DTS-CMA-ES Pitra (2017),15,20,1e-07,230920000,0.000000
Ord-N-DTS-CMA-ES Pitra (2017),1,2,1e-07,178.583334,0.733333
Ord-N-DTS-CMA-ES Pitra (2017),1,5,1e-07,7500,0.000000
Ord-N-DTS-CMA-ES Pitra (2017),1,10,1e-07,23046,0.000000
Ord-N-DTS-CMA-ES Pitra (2017),1,20,1e-07,21586,0.000000
Ord-N-DTS-CMA-ES Pitra (2017),2,2,1e-07,5829,0.000000
Ord-N-DTS-CMA-ES Pitra (2017),2,5,1e-07,47094,0.000000
Ord-N-DTS-CMA-ES Pitra (2017),2,10,1e-07,195390,0.000000
Ord-N-DTS-CMA-ES Pitra (2017),2,20,1e-07,197286,0.000000
Ord-N-DTS-CMA-ES Pitra (2017),3,2,1e-07,93728,0.000000
Ord-N-DTS-CMA-ES Pitra (2017),3,5,1e-07,828654,0.000000
Ord-N-DTS-CMA-ES Pitra (2017),3,10,1e-07,3658302,0.000000
Ord-N-DTS-CMA-ES Pitra (2017),3,20,1e-07,3840802,0.000000
Ord-N-DTS-CMA-ES Pitra (2017),8,2,1e-07,22512,0.000000
Ord-N-DTS-CMA-ES Pitra (2017),8,5,1e-07,211422,0.000000
Ord-N-DTS-CMA-ES Pitra (2017),8,10,1e-07,1345686,0.000000
Ord-N-DTS-CMA-ES Pitra (2017),8,20,1e-07,2246484,0.000000
Ord-N-DTS-CMA-ES Pitra (2017),15,2,1e-07,283812,0.000000
Ord-N-DTS-CMA-ES Pitra (2017),15,5,1e-07,10722218,0.000000
Ord-N-DTS-CMA-ES Pitra (2017),15,10,1e-07,79993668,0.000000
Ord-N-DTS-CMA-ES Pitra (2017),15,20,1e-07,230460000,0.000000
Ord-Q-DTS-CMA-ES Pitra (2017),1,2,1e-07,185.916666,0.533333
Ord-Q-DTS-CMA-ES Pitra (2017),1,5,1e-07,1462.599996,0.066667
Ord-Q-DTS-CMA-ES Pitra (2017),1,10,1e-07,23046,0.000000
Ord-Q-DTS-CMA-ES Pitra (2017),1,20,1e-07,43430,0.000000
Ord-Q-DTS-CMA-ES Pitra (2017),2,2,1e-07,5829,0.000000
Ord-Q-DTS-CMA-ES Pitra (2017),2,5,1e-07,47094,0.000000
Ord-Q-DTS-CMA-ES Pitra (2017),2,10,1e-07,195390,0.000000
Ord-Q-DTS-CMA-ES Pitra (2017),2,20,1e-07,396930,0.000000
Ord-Q-DTS-CMA-ES Pitra (2017),3,2,1e-07,93264,0.000000
Ord-Q-DTS-CMA-ES Pitra (2017),3,5,1e-07,830308,0.000000
Ord-Q-DTS-CMA-ES Pitra (2017),3,10,1e-07,3658302,0.000000
Ord-Q-DTS-CMA-ES Pitra (2017),3,20,1e-07,7727510,0.000000
Ord-Q-DTS-CMA-ES Pitra (2017),8,2,1e-07,2975,0.066667
Ord-Q-DTS-CMA-ES Pitra (2017),8,5,1e-07,211422,0.000000
Ord-Q-DTS-CMA-ES Pitra (2017),8,10,1e-07,1345686,0.000000
Ord-Q-DTS-CMA-ES Pitra (2017),8,20,1e-07,4528840,0.000000
Ord-Q-DTS-CMA-ES Pitra (2017),15,2,1e-07,283812,0.000000
Ord-Q-DTS-CMA-ES Pitra (2017),15,5,1e-07,10722218,0.000000
Ord-Q-DTS-CMA-ES Pitra (2017),15,10,1e-07,79993668,0.000000
Ord-Q-DTS-CMA-ES Pitra (2017),15,20,1e-07,464600000,0.000000
P-DCN tran (2013),1,2,1e-07,1178.266668,1.000000
P-DCN tran (2013),1,5,1e-07,6029.933328,1.000000
P-DCN tran (2013),1,10,1e-07,29493.466674,1.000000
P-DCN tran (2013),1,20,1e-07,104094.866679,1.000000
P-DCN tran (2013),2,2,1e-07,46174.333339,1.000000
P-DCN tran (2013),2,5,1e-07,57504.53337,1.000000
P-DCN tran (2013),2,10,1e-07,445902.066675,0.933333
P-DCN tran (2013),2,20,1e-07,2287176.46667,0.866667
P-DCN tran (2013),3,2,1e-07,128656.199952,1.000000
P-DCN tran (2013),3,5,1e-07,275049.133086,1.000000
P-DCN tran (2013),3,10,1e-07,1446582.39984,1.000000
P-DCN tran (2013),3,20,1e-07,5748669.46844,1.000000
P-DCN tran (2013),8,2,1e-07,173926.666704,1.000000
P-DCN tran (2013),8,5,1e-07,2110000000,0.000000
P-DCN tran (2013),8,10,1e-07,13430000000,0.000000
P-DCN tran (2013),8,20,1e-07,56771403.6004,0.066667
P-DCN tran (2013),15,2,1e-07,1858443.37554,0.533333
P-DCN tran (2013),15,5,1e-07,106795000000,0.000000
P-DCN tran (2013),15,10,1e-07,798340000000,0.000000
P-DCN tran (2013),15,20,1e-07,9.2e+12,0.000000
P-zero tran (2013),1,2,1e-07,2445.066666,1.000000
P-zero tran (2013),1,5,1e-07,8101.466664,1.000000
P-zero tran (2013),1,10,1e-07,35704.399991,1.000000
P-zero tran (2013),1,20,1e-07,92023.266667,1.000000
P-zero tran (2013),2,2,1e-07,795334.857129,0.466667
P-zero tran (2013),2,5,1e-07,1652449.26669,0.466667
P-zero tran (2013),2,10,1e-07,14130135.4444,0.133333
P-zero tran (2013),2,20,1e-07,63845061.2499,0.133333
P-zero tran (2013),3,2,1e-07,201125.933232,1.000000
P-zero tran (2013),3,5,1e-07,368823.46693,1.000000
P-zero tran (2013),3,10,1e-07,3727303.06682,1.000000
P-zero tran (2013),3,20,1e-07,3886436.60373,1.000000
P-zero tran (2013),8,2,1e-07,4168428.99995,0.200000
P-zero tran (2013),8,5,1e-07,2110000000,0.000000
P-zero tran (2013),8,10,1e-07,13430000000,0.000000
P-zero tran (2013),8,20,1e-07,89680000000,0.000000
P-zero tran (2013),15,2,1e-07,3626196.33358,0.333333
P-zero tran (2013),15,5,1e-07,106795000000,0.000000
P-zero tran (2013),15,10,1e-07,798340000000,0.000000
P-zero tran (2013),15,20,1e-07,9.2e+12,0.000000
PM-AdapSS-DE fialho (2010),1,2,1e-07,565.066668,1.000000
PM-AdapSS-DE fialho (2010),1,5,1e-07,3566.266668,1.000000
PM-AdapSS-DE fialho (2010),1,10,1e-07,11912.59999,1.000000
PM-AdapSS-DE fialho (2010),1,20,1e-07,35575.933341,1.000000
PM-AdapSS-DE fialho (2010),2,2,1e-07,855.599992,1.000000
PM-AdapSS-DE fialho (2010),2,5,1e-07,5134.200006,1.000000
PM-AdapSS-DE fialho (2010),2,10,1e-07,17024.06667,1.000000
PM-AdapSS-DE fialho (2010),2,20,1e-07,51743.799909,1.000000
PM-AdapSS-DE fialho (2010),3,2,1e-07,15616.5,0.933333
PM-AdapSS-DE fialho (2010),3,5,1e-07,1026399.99946,0.333333
PM-AdapSS-DE fialho (2010),3,10,1e-07,3651000000,0.000000
PM-AdapSS-DE fialho (2010),3,20,1e-07,15302000000,0.000000
PM-AdapSS-DE fialho (2010),8,2,1e-07,883.999984,1.000000
PM-AdapSS-DE fialho (2010),8,5,1e-07,8881.533536,1.000000
PM-AdapSS-DE fialho (2010),8,10,1e-07,33413.266539,1.000000
PM-AdapSS-DE fialho (2010),8,20,1e-07,182071.667612,1.000000
PM-AdapSS-DE fialho (2010),15,2,1e-07,15693.428312,0.933333
PM-AdapSS-DE fialho (2010),15,5,1e-07,158500.589533,0.800000
PM-AdapSS-DE fialho (2010),15,10,1e-07,79834000000,0.000000
PM-AdapSS-DE fialho (2010),15,20,1e-07,920000000000,0.000000
POEMS kubalik (2009),1,2,1e-07,12413.066664,1.000000
POEMS kubalik (2009),1,5,1e-07,35473.266672,1.000000
POEMS kubalik (2009),1,10,1e-07,75997.866656,1.000000
POEMS kubalik (2009),1,20,1e-07,162501.199982,1.000000
POEMS kubalik (2009),2,2,1e-07,22317.533335,1.000000
POEMS kubalik (2009),2,5,1e-07,59112.466632,1.000000
POEMS kubalik (2009),2,10,1e-07,125858.933265,1.000000
POEMS kubalik (2009),2,20,1e-07,260182.599927,1.000000
POEMS kubalik (2009),3,2,1e-07,18855.733184,1.000000
POEMS kubalik (2009),3,5,1e-07,88723.734026,1.000000
POEMS kubalik (2009),3,10,1e-07,306400.667796,1.000000
POEMS kubalik (2009),3,20,1e-07,1210339.15709,0.866667
POEMS kubalik (2009),8,2,1e-07,14503.600048,1.000000
POEMS kubalik (2009),8,5,1e-07,7410444.00006,0.000000
POEMS kubalik (2009),8,10,1e-07,1343001343,0.000000
POEMS kubalik (2009),8,20,1e-07,8968004484,0.000000
POEMS kubalik (2009),15,2,1e-07,31020.266124,1.000000
POEMS kubalik (2009),15,5,1e-07,7289478.99684,0.066667
POEMS kubalik (2009),15,10,1e-07,79833760498,0.000000
POEMS kubalik (2009),15,20,1e-07,920000460000,0.000000
Powell-scipy Baudis (2014),1,2,1e-07,14.866668,1.000000
Powell-scipy Baudis (2014),1,5,1e-07,43.400004,1.000000
Powell-scipy Baudis (2014),1,20,1e-07,258,1.000000
Powell-scipy Baudis (2014),2,2,1e-07,62.399996,1.000000
Powell-scipy Baudis (2014),2,5,1e-07,197.79997,1.000000
Powell-scipy Baudis (2014),2,20,1e-07,755.599878,1.000000
Powell-scipy Baudis (2014),3,2,1e-07,394.333184,1.000000
Powell-scipy Baudis (2014),3,5,1e-07,43176.133434,1.000000
Powell-scipy Baudis (2014),3,20,1e-07,15302933422,0.000000
Powell-scipy Baudis (2014),8,2,1e-07,211645,0.266667
Powell-scipy Baudis (2014),8,5,1e-07,3496681.4998,0.000000
Powell-scipy Baudis (2014),8,20,1e-07,8968385624,0.000000
Powell-scipy Baudis (2014),15,2,1e-07,5415.999928,1.000000
Powell-scipy Baudis (2014),15,5,1e-07,10680119411,0.000000
Powell-scipy Baudis (2014),15,20,1e-07,920033580000,0.000000
Powell-scipy-2019 Varelas (2019),1,2,1e-07,16.399998,1.000000
Powell-scipy-2019 Varelas (2019),1,5,1e-07,45.133332,1.000000
Powell-scipy-2019 Varelas (2019),1,10,1e-07,121.666665,1.000000
Powell-scipy-2019 Varelas (2019),1,20,1e-07,243.133352,1.000000
Powell-scipy-2019 Varelas (2019),2,2,1e-07,63.000006,1.000000
Powell-scipy-2019 Varelas (2019),2,5,1e-07,188.933326,1.000000
Powell-scipy-2019 Varelas (2019),2,10,1e-07,376.266735,1.000000
Powell-scipy-2019 Varelas (2019),2,20,1e-07,745.73322,1.000000
Powell-scipy-2019 Varelas (2019),3,2,1e-07,1987.666496,1.000000
Powell-scipy-2019 Varelas (2019),3,5,1e-07,117849.928072,0.933333
Powell-scipy-2019 Varelas (2019),3,10,1e-07,3651394308,0.000000
Powell-scipy-2019 Varelas (2019),3,20,1e-07,15303384831,0.000000
Powell-scipy-2019 Varelas (2019),8,2,1e-07,421.53328,1.000000
Powell-scipy-2019 Varelas (2019),8,5,1e-07,1968.133306,1.000000
Powell-scipy-2019 Varelas (2019),8,10,1e-07,6096.999748,1.000000
Powell-scipy-2019 Varelas (2019),8,20,1e-07,15264.733228,1.000000
Powell-scipy-2019 Varelas (2019),15,2,1e-07,49447.39986,1.000000
Powell-scipy-2019 Varelas (2019),15,5,1e-07,10679991257,0.000000
Powell-scipy-2019 Varelas (2019),15,10,1e-07,79838630372,0.000000
Powell-scipy-2019 Varelas (2019),15,20,1e-07,920057040000,0.000000
pPOEMS kubalic (2010),1,2,1e-07,75054.400002,1.000000
pPOEMS kubalic (2010),1,5,1e-07,223715.733336,1.000000
pPOEMS kubalic (2010),1,10,1e-07,378460.799993,1.000000
pPOEMS kubalic (2010),1,20,1e-07,306284.399989,1.000000
pPOEMS kubalic (2010),2,2,1e-07,149221.399993,1.000000
pPOEMS kubalic (2010),2,5,1e-07,370035.866662,1.000000
pPOEMS kubalic (2010),2,10,1e-07,640798.466685,1.000000
pPOEMS kubalic (2010),2,20,1e-07,552301.266855,1.000000
pPOEMS kubalic (2010),3,2,1e-07,123760.599984,1.000000
pPOEMS kubalic (2010),3,5,1e-07,336010.599508,1.000000
pPOEMS kubalic (2010),3,10,1e-07,828551.642025,0.933333
pPOEMS kubalic (2010),3,20,1e-07,1012200.93465,1.000000
pPOEMS kubalic (2010),8,2,1e-07,112176.4,1.000000
pPOEMS kubalic (2010),8,5,1e-07,444157.866646,1.000000
pPOEMS kubalic (2010),8,10,1e-07,508173.399878,1.000000
pPOEMS kubalic (2010),8,20,1e-07,841787.602084,1.000000
pPOEMS kubalic (2010),15,2,1e-07,130076.399552,1.000000
pPOEMS kubalic (2010),15,5,1e-07,1407246.32268,0.600000
pPOEMS kubalic (2010),15,10,1e-07,239502558838,0.000000
pPOEMS kubalic (2010),15,20,1e-07,2.76000322e+12,0.000000
PRCGA sawyerr (2013),1,2,1e-07,1152.066666,1.000000
PRCGA sawyerr (2013),1,5,1e-07,21435.866664,1.000000
